Packet Loss Budget,Latency Budget (μs),Jitter Budget (μs),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (μs),Slice Packet Loss,Slice Jitter (μs),Slice Type,Slice Handover,Latency_Gap,Packet_Loss_Gap,Jitter_Gap,SLA_Respected
1e-06,1000.0,1.0,1000.0,1,0,3224.2054119528284,1848.151047548884,0.0004533091072916,2451.160034033745,1,1,-848.151047548884,-0.0004523091072916,-2450.160034033745,0
1e-07,0.1,1.0,1000.0,0,0,5445.471374546416,1807.6195596926464,0.0005942803512556,1064.6131482109529,0,1,-1807.5195596926465,-0.0005941803512556,-1063.6131482109529,0
1e-06,1.0,1000.0,1000.0,0,0,4815.851879625184,3427.698594329524,0.0004497491106292,2384.739745581491,0,1,-3426.698594329524,-0.0004487491106292,-1384.7397455814912,0
1e-09,1000.0,1.0,1000.0,1,0,3809.5920045389935,2599.644770419261,0.0004772697113631,2040.300555197848,1,1,-1599.644770419261,-0.0004772687113631,-2039.300555197848,0
1e-06,1.0,1000.0,1000.0,0,0,6068.105341262463,2427.3075201172724,0.0004592139925099,1587.756969836861,0,1,-2426.3075201172724,-0.0004582139925098,-587.7569698368609,0
0.0,1000.0,1.0,1000.0,0,1,7992.171951453413,2647.980226382848,0.0006002807587516,2214.353344373175,4,0,-1647.9802263828478,-0.0006002807587516,-2213.353344373175,0
1e-07,0.1,1.0,1000.0,0,0,7130.40317447871,1769.321363753118,0.0004972032714983,2394.518758660362,0,1,-1769.221363753118,-0.0004971032714983,-2393.518758660362,0
1e-06,1.0,1000.0,1000.0,0,0,1095.9759957717451,0.5325282113103104,2.2580040974960875e-07,385.5835108771227,0,1,0.4674717886896896,7.741995902503912e-07,614.4164891228772,1
1e-05,1000.0,1.0,1000.0,0,0,1099.2138172090608,813.0188360866009,3.504995624261928e-06,0.4827345524240271,2,1,186.9811639133991,6.495004375738073e-06,0.5172654475759729,1
0.0,1000.0,1.0,1000.0,0,1,1254.4472025010782,922.4365296168896,0.0,0.6976024841116228,4,0,77.56347038311048,0.0,0.3023975158883771,1
0.0,1000.0,1.0,1000.0,0,1,5199.099742931363,2369.3177945550324,0.0005995154836194,2307.2915964680383,4,0,-1369.3177945550324,-0.0005995154836194,-2306.2915964680383,0
1e-07,0.1,1.0,1000.0,0,0,1196.7568512974722,0.0751163926496959,2.3886312029379877e-08,0.4227851785179418,0,1,0.024883607350304,7.611368797062014e-08,0.5772148214820582,1
1e-05,1000.0,1.0,1000.0,0,0,5573.375086503793,1575.249454545895,0.0004989856757491,2111.590939617596,2,1,-575.2494545458951,-0.0004889856757491,-2110.590939617596,0
1e-09,1000.0,1.0,1000.0,1,0,1011.8770004630228,884.9395924241691,8.051158203886468e-10,0.3442812569896548,1,1,115.06040757583094,1.9488417961135326e-10,0.6557187430103452,1
1e-05,1000.0,1.0,1000.0,0,1,5429.31926606238,1467.2602713173833,0.0005017992540266,2061.4681545548274,3,1,-467.2602713173833,-0.0004917992540266,-2060.4681545548274,0
1e-06,1.0,1000.0,1000.0,0,0,2888.343083073946,1663.7420578712686,0.0005540943689275,2002.454451203056,0,1,-1662.7420578712686,-0.0005530943689275,-1002.454451203056,0
1e-09,1000.0,1.0,1000.0,1,0,3256.852613811446,2224.0629797080574,0.0004050664337421,2189.364113830181,1,1,-1224.0629797080574,-0.0004050654337421,-2188.364113830181,0
1e-09,1000.0,1.0,1000.0,1,0,1498.7542502028016,807.726776867733,8.87538541349348e-10,0.1714494242559118,1,1,192.27322313226705,1.1246145865065194e-10,0.8285505757440881,1
1e-05,1000.0,1.0,1000.0,0,0,2922.568025580567,1984.1858003868745,0.0005270156733999,1796.836082288105,2,1,-984.1858003868743,-0.0005170156733999,-1795.836082288105,0
1e-05,1000.0,1.0,1000.0,0,0,4779.65921298549,2844.23679367718,0.0005644364134492,1388.041620596178,2,1,-1844.23679367718,-0.0005544364134492,-1387.041620596178,0
0.0,1000.0,1.0,1000.0,0,1,1159.347690707345,907.4000146533896,0.0,0.1531238225642801,4,0,92.59998534661054,0.0,0.8468761774357199,1
1e-07,0.1,1.0,1000.0,0,0,4148.197620740783,2266.28912805508,0.0005140459118056,1509.566706417156,0,1,-2266.18912805508,-0.0005139459118056,-1508.566706417156,0
1e-05,1000.0,1.0,1000.0,0,0,3188.5422969011133,1958.959991307368,0.0005435039738537,1258.903470605703,2,1,-958.959991307368,-0.0005335039738537,-1257.903470605703,0
1e-05,1000.0,1.0,1000.0,0,0,4654.570632846889,449.1589755930586,0.0001577334608887,1505.50611742256,2,1,550.8410244069414,-0.0001477334608887,-1504.50611742256,0
1e-05,1000.0,1.0,1000.0,0,0,4827.269381356248,2402.705736728929,0.0005706470282037,1070.4596120344384,2,1,-1402.705736728929,-0.0005606470282037,-1069.4596120344384,0
1e-05,1000.0,1.0,1000.0,0,1,3352.619134222456,2041.6569507537845,0.0003813866394367,1142.819357471833,3,1,-1041.6569507537845,-0.0003713866394366,-1141.819357471833,0
0.0,1000.0,1.0,1000.0,0,1,2936.7643423266536,2058.374448317117,0.0004614249850129,2973.8182583485896,4,0,-1058.3744483171172,-0.0004614249850129,-2972.8182583485896,0
1e-05,1000.0,1.0,1000.0,0,0,7260.69236932319,1851.5140208065748,0.0003906867884319,2703.325225711392,2,1,-851.5140208065748,-0.0003806867884319,-2702.325225711392,0
0.0,1000.0,1.0,1000.0,0,1,5835.023264824395,1710.1432865868694,0.0006384722776283,1978.030689174726,4,0,-710.1432865868694,-0.0006384722776283,-1977.030689174726,0
0.0,1000.0,1.0,1000.0,0,1,4196.013578562216,1333.9877899124554,0.0003679618541281,1277.95611518196,4,0,-333.98778991245536,-0.0003679618541281,-1276.95611518196,0
1e-05,1000.0,1.0,1000.0,0,0,3075.0181161379423,2538.363251198574,0.0004509057560499,748.5465776521487,2,1,-1538.3632511985738,-0.0004409057560499,-747.5465776521487,0
1e-09,1000.0,1.0,1000.0,1,0,1049.099753999123,578.5449134209344,2.5224677994552924e-10,0.1060732804363583,1,1,421.4550865790656,7.477532200544708e-10,0.8939267195636417,1
1e-05,1000.0,1.0,1000.0,0,0,2957.311138174492,2295.599878438752,0.0003763488831571,2432.908022904892,2,1,-1295.599878438752,-0.0003663488831571,-2431.908022904892,0
1e-06,1.0,1000.0,1000.0,0,0,1497.8468858630165,0.5216130383006626,1.1775323456672961e-07,557.2703573380034,0,1,0.4783869616993373,8.822467654332704e-07,442.7296426619967,1
0.0,1000.0,1.0,1000.0,0,1,8445.002193841225,2852.713080676046,0.0002928880126864,2627.823792750013,4,0,-1852.713080676046,-0.0002928880126864,-2626.823792750013,0
1e-05,1000.0,1.0,1000.0,0,1,5398.551101719776,1778.2040152256643,0.0004061268989992,1713.9333514844518,3,1,-778.2040152256643,-0.0003961268989991,-1712.9333514844518,0
1e-05,1000.0,1.0,1000.0,0,1,3970.576080911138,2372.9746188172667,0.0005321131470578,1807.8411107816964,3,1,-1372.974618817267,-0.0005221131470578,-1806.8411107816964,0
1e-05,1000.0,1.0,1000.0,0,0,1184.2706578566217,693.9916621164532,1.3391511081242548e-06,0.7004157833817394,2,1,306.0083378835468,8.660848891875745e-06,0.2995842166182606,1
1e-07,0.1,1.0,1000.0,0,0,3450.5829587456647,2796.4555964625765,0.0005209486600265,1107.9936552604845,0,1,-2796.3555964625766,-0.0005208486600265,-1106.9936552604845,0
1e-09,1000.0,1.0,1000.0,1,0,4324.52626800347,3229.9859855342293,0.0005883059383099,2134.295032076002,1,1,-2229.9859855342293,-0.0005883049383098,-2133.295032076002,0
1e-05,1000.0,1.0,1000.0,0,0,1910.5232854423912,2772.929316503546,0.0004770082264349,2102.232022505671,2,1,-1772.929316503546,-0.0004670082264348,-2101.232022505671,0
1e-06,1.0,1000.0,1000.0,0,0,1077.538313788138,0.709095071539471,2.482980348995596e-07,890.5394836492485,0,1,0.2909049284605289,7.517019651004404e-07,109.4605163507515,1
1e-07,0.1,1.0,1000.0,0,0,4664.317958297364,1810.8160372829764,0.0002068063697618,2892.45947618726,0,1,-1810.7160372829765,-0.0002067063697618,-2891.45947618726,0
1e-05,1000.0,1.0,1000.0,0,1,3636.028975006204,2323.583095656505,0.0006349008105849,2459.350168685592,3,1,-1323.583095656505,-0.0006249008105848,-2458.350168685592,0
0.0,1000.0,1.0,1000.0,0,1,1439.322178345758,667.0048498079659,0.0,0.5054238369788739,4,0,332.9951501920341,0.0,0.494576163021126,1
0.0,1000.0,1.0,1000.0,0,1,3254.471869713941,1742.653251153584,0.0007349878344437,1745.6894666805113,4,0,-742.653251153584,-0.0007349878344437,-1744.6894666805113,0
1e-07,0.1,1.0,1000.0,0,0,1347.388521520851,0.065093171904974,4.0227606742161144e-08,0.1243581592322369,0,1,0.0349068280950259,5.977239325783885e-08,0.8756418407677631,1
0.0,1000.0,1.0,1000.0,0,1,1161.1899106524324,920.074329403167,0.0,0.1807498458293409,4,0,79.92567059683302,0.0,0.819250154170659,1
1e-05,1000.0,1.0,1000.0,0,1,3004.836479453712,2577.96080789948,0.0004636111607397,1341.3989151259275,3,1,-1577.9608078994802,-0.0004536111607396,-1340.3989151259275,0
1e-07,0.1,1.0,1000.0,0,0,1307.6521750217737,0.0648343774333157,4.1918696374886064e-08,0.5223276064243233,0,1,0.0351656225666842,5.808130362511394e-08,0.4776723935756767,1
1e-05,1000.0,1.0,1000.0,0,1,1032.8649388866395,537.0954536491564,5.358501154906367e-06,0.3263378711056879,3,1,462.9045463508436,4.641498845093634e-06,0.6736621288943121,1
1e-06,1.0,1000.0,1000.0,0,0,1058.710930653889,0.6054993398805415,6.280783125886423e-07,260.9304486797737,0,1,0.3945006601194585,3.719216874113576e-07,739.0695513202263,1
1e-09,1000.0,1.0,1000.0,1,0,2792.996581626749,1869.690955033024,0.0001879690710223,1451.5636899898088,1,1,-869.690955033024,-0.0001879680710223,-1450.5636899898088,0
1e-06,1.0,1000.0,1000.0,0,0,1355.1877339942298,0.5309111937119656,4.667741436756839e-07,555.2543330942985,0,1,0.4690888062880344,5.33225856324316e-07,444.7456669057015,1
1e-06,1.0,1000.0,1000.0,0,0,5968.182089353674,1533.2094895013663,0.0005917896103513,944.2751737361494,0,1,-1532.2094895013663,-0.0005907896103513,55.72482626385056,0
0.0,1000.0,1.0,1000.0,0,1,6246.102661509533,2878.366602528718,0.0004368206980009,2212.3839005651007,4,0,-1878.366602528718,-0.0004368206980009,-2211.3839005651007,0
1e-05,1000.0,1.0,1000.0,0,0,4171.37161841989,1563.294801433135,0.0007094098923645,1738.056938180023,2,1,-563.294801433135,-0.0006994098923645,-1737.056938180023,0
1e-06,1000.0,1.0,1000.0,1,0,4685.799328887893,3417.0245977518084,0.0008723456134422,1602.169160537291,1,1,-2417.0245977518084,-0.0008713456134422,-1601.169160537291,0
0.0,1000.0,1.0,1000.0,0,1,4587.508302438834,2099.8367848622484,0.0002518603569201,2555.558757643713,4,0,-1099.8367848622484,-0.0002518603569201,-2554.558757643713,0
1e-05,1000.0,1.0,1000.0,0,0,1174.55209420868,539.2423998183064,8.263562319368688e-06,0.1464569897981061,2,1,460.7576001816937,1.7364376806313126e-06,0.8535430102018939,1
1e-05,1000.0,1.0,1000.0,0,1,1082.5172568201594,855.1293235072583,6.619501003736445e-06,0.1555664090218267,3,1,144.87067649274172,3.380498996263556e-06,0.8444335909781733,1
1e-06,1000.0,1.0,1000.0,1,0,1099.7481881227295,817.7984439003094,8.83931966301099e-07,0.8343912762800867,1,1,182.2015560996906,1.1606803369890098e-07,0.1656087237199133,1
0.0,1000.0,1.0,1000.0,0,1,6353.889301172601,3319.7537196715466,0.0004133714921062,605.4256259294121,4,0,-2319.7537196715466,-0.0004133714921062,-604.4256259294121,0
1e-06,1000.0,1.0,1000.0,1,0,1345.0019611414043,881.9495743635176,3.83772753586204e-07,0.8534980574938318,1,1,118.05042563648236,6.16227246413796e-07,0.1465019425061682,1
1e-06,1000.0,1.0,1000.0,1,0,565.5839835573843,763.7552427164302,0.0006148006340958,1031.9469164490588,1,1,236.2447572835698,-0.0006138006340958,-1030.9469164490588,0
0.0,1000.0,1.0,1000.0,0,1,3698.109113007912,1577.0916527698062,0.0006921421620833,1196.5336987112466,4,0,-577.0916527698062,-0.0006921421620833,-1195.5336987112466,0
1e-09,1000.0,1.0,1000.0,1,0,5779.746124284799,2540.215221081949,0.0003792617759849,2666.889775045104,1,1,-1540.215221081949,-0.0003792607759849,-2665.889775045104,0
0.0,1000.0,1.0,1000.0,0,1,7854.202298477669,1884.151831015067,0.0004357274048905,1820.521884036121,4,0,-884.151831015067,-0.0004357274048905,-1819.521884036121,0
1e-05,1000.0,1.0,1000.0,0,0,4976.235620648643,1665.2764833583053,0.0005879097668513,3354.1450202257784,2,1,-665.2764833583053,-0.0005779097668513,-3353.1450202257784,0
1e-05,1000.0,1.0,1000.0,0,0,5160.272199283071,1553.0428266094184,0.0006885805176718,1750.6559268621963,2,1,-553.0428266094184,-0.0006785805176718,-1749.6559268621963,0
1e-07,0.1,1.0,1000.0,0,0,4811.932634770665,1386.6733125459482,0.000536972985186,1804.614368753961,0,1,-1386.5733125459485,-0.000536872985186,-1803.614368753961,0
1e-05,1000.0,1.0,1000.0,0,0,1016.941527683264,684.370434132157,8.743173306849194e-06,0.8864929618624359,2,1,315.629565867843,1.2568266931508072e-06,0.1135070381375641,1
1e-07,0.1,1.0,1000.0,0,0,5586.985362191136,1556.5960980977277,0.0006976851446203,295.94962588096087,0,1,-1556.4960980977278,-0.0006975851446203,-294.94962588096087,0
1e-05,1000.0,1.0,1000.0,0,0,2465.174145789399,2896.530506368676,0.0007159684702372,2072.9122328689355,2,1,-1896.530506368676,-0.0007059684702371,-2071.9122328689355,0
1e-05,1000.0,1.0,1000.0,0,0,4858.445113839842,1447.4000920358123,0.0004084708434771,2362.695601782669,2,1,-447.4000920358124,-0.000398470843477,-2361.695601782669,0
1e-05,1000.0,1.0,1000.0,0,1,5148.901461542945,1131.7502179658743,0.0006418006985619,2743.520320912704,3,1,-131.7502179658743,-0.0006318006985619,-2742.520320912704,0
1e-09,1000.0,1.0,1000.0,1,0,1327.5241515943542,833.5808081974776,7.438140311030365e-10,0.1399160762390513,1,1,166.4191918025224,2.5618596889696355e-10,0.8600839237609487,1
1e-06,1000.0,1.0,1000.0,1,0,1005.8292295384332,575.1659513603049,5.809584695283571e-07,0.2006974992654129,1,1,424.8340486396951,4.190415304716429e-07,0.7993025007345871,1
0.0,1000.0,1.0,1000.0,0,1,3818.907083037463,395.9271159852909,0.0006480536732639,2863.7823858596985,4,0,604.0728840147091,-0.0006480536732639,-2862.7823858596985,0
0.0,1000.0,1.0,1000.0,0,1,6148.278554723239,2416.422625337353,0.0004928212829437,2911.83977212969,4,0,-1416.422625337353,-0.0004928212829437,-2910.83977212969,0
1e-05,1000.0,1.0,1000.0,0,0,5121.9175572832255,2036.455766599172,0.0002736505792015,2433.1643924503496,2,1,-1036.455766599172,-0.0002636505792014,-2432.1643924503496,0
0.0,1000.0,1.0,1000.0,0,1,1130.9152292278309,684.2102367208054,0.0,0.7487966704359157,4,0,315.78976327919463,0.0,0.2512033295640843,1
1e-05,1000.0,1.0,1000.0,0,0,1339.7131914874142,860.8806230592447,3.1354878108521947e-06,0.2876334304379332,2,1,139.11937694075527,6.864512189147807e-06,0.7123665695620668,1
1e-06,1000.0,1.0,1000.0,1,0,6338.383281662994,1805.5089968752195,0.0001161246149881,2547.48835270642,1,1,-805.5089968752195,-0.0001151246149881,-2546.48835270642,0
1e-05,1000.0,1.0,1000.0,0,0,5057.765924954239,984.4900692471124,0.0005509695250539,1814.761896435202,2,1,15.509930752887612,-0.0005409695250539,-1813.761896435202,0
1e-05,1000.0,1.0,1000.0,0,1,3116.0911994860026,2487.4823994597823,0.0005443920359782,2465.752180895829,3,1,-1487.4823994597823,-0.0005343920359782,-2464.752180895829,0
1e-09,1000.0,1.0,1000.0,1,0,4686.113073630403,3012.333031325285,0.0003076405772981,1954.5625839501088,1,1,-2012.333031325285,-0.000307639577298,-1953.5625839501088,0
1e-06,1.0,1000.0,1000.0,0,0,3657.1215622416366,3283.3179316664823,0.0006710578984208,1621.222176483525,0,1,-3282.3179316664823,-0.0006700578984207,-621.2221764835249,0
0.0,1000.0,1.0,1000.0,0,1,5502.749228242798,2217.915344875408,0.0003180285496086,2099.790437544237,4,0,-1217.9153448754082,-0.0003180285496086,-2098.790437544237,0
1e-09,1000.0,1.0,1000.0,1,0,7089.655683927615,2014.951557061939,0.0005140740670854,1087.468610644464,1,1,-1014.951557061939,-0.0005140730670853,-1086.468610644464,0
1e-09,1000.0,1.0,1000.0,1,0,3199.2809392468034,3182.7973888670813,0.000375243054593,2168.500827784513,1,1,-2182.7973888670813,-0.0003752420545929,-2167.500827784513,0
1e-05,1000.0,1.0,1000.0,0,0,1372.682522036345,717.1660098031724,5.703155741957319e-06,0.2298918741802341,2,1,282.8339901968276,4.2968442580426815e-06,0.770108125819766,1
1e-07,0.1,1.0,1000.0,0,0,5232.117683483835,1772.8962279197806,0.0005618741638383,2385.340313479016,0,1,-1772.796227919781,-0.0005617741638383,-2384.340313479016,0
0.0,1000.0,1.0,1000.0,0,1,1426.652378820259,1562.7112436046752,0.0003813822032479,1242.5486501499915,4,0,-562.7112436046752,-0.0003813822032479,-1241.5486501499915,0
1e-06,1000.0,1.0,1000.0,1,0,6388.055258566327,2369.1610213889658,0.0007134134498811,3276.930829645359,1,1,-1369.1610213889658,-0.0007124134498811,-3275.930829645359,0
1e-06,1.0,1000.0,1000.0,0,0,1038.2417404215214,0.8401783759465211,5.522616279133347e-07,394.50479175525896,0,1,0.1598216240534788,4.477383720866653e-07,605.495208244741,1
1e-06,1.0,1000.0,1000.0,0,0,5230.537585939031,2773.059248006279,0.0006433747564408,2571.134367945003,0,1,-2772.059248006279,-0.0006423747564408,-1571.1343679450029,0
1e-09,1000.0,1.0,1000.0,1,0,7266.306739970934,1072.8393265906157,0.000633051155332,1900.344985650772,1,1,-72.83932659061566,-0.000633050155332,-1899.344985650772,0
1e-05,1000.0,1.0,1000.0,0,1,2909.7740303165897,1434.8150988445668,0.0006981543735895,2347.170438170887,3,1,-434.8150988445668,-0.0006881543735895,-2346.170438170887,0
1e-07,0.1,1.0,1000.0,0,0,3802.6794124482094,2206.1237093998143,0.0004515532983859,2488.3091296218604,0,1,-2206.0237093998144,-0.0004514532983859,-2487.3091296218604,0
1e-05,1000.0,1.0,1000.0,0,0,1258.340228036344,592.1856210723427,1.606850271196971e-06,0.2189683960227037,2,1,407.8143789276573,8.39314972880303e-06,0.7810316039772963,1
1e-07,0.1,1.0,1000.0,0,0,3577.842180196152,1820.9290910830027,0.0003520286987653,1889.616032289732,0,1,-1820.8290910830028,-0.0003519286987653,-1888.616032289732,0
1e-05,1000.0,1.0,1000.0,0,0,5063.99016042516,1299.452839570116,0.0005232730459547,1874.44851304474,2,1,-299.4528395701161,-0.0005132730459547,-1873.44851304474,0
1e-07,0.1,1.0,1000.0,0,0,6672.623946309555,2711.6333917644074,0.000366779376312,693.0731765586845,0,1,-2711.5333917644075,-0.0003666793763119,-692.0731765586845,0
1e-09,1000.0,1.0,1000.0,1,0,1151.840591708804,826.044824571006,1.8120456687674056e-10,0.6574880956624719,1,1,173.95517542899404,8.187954331232595e-10,0.3425119043375281,1
1e-06,1000.0,1.0,1000.0,1,0,6746.191068788582,880.5374848683199,0.0003472574012213,2027.773221890268,1,1,119.4625151316801,-0.0003462574012213,-2026.773221890268,0
1e-09,1000.0,1.0,1000.0,1,0,1362.4587578448738,930.381051873401,4.738400703735877e-10,0.5803711300919285,1,1,69.61894812659898,5.261599296264121e-10,0.4196288699080714,1
1e-06,1000.0,1.0,1000.0,1,0,1172.827652130272,780.1443057417632,2.8510852806879665e-07,0.6189615727488589,1,1,219.8556942582368,7.148914719312033e-07,0.3810384272511411,1
0.0,1000.0,1.0,1000.0,0,1,1028.8439525646577,806.2164931718827,0.0,0.6646809152288569,4,0,193.7835068281173,0.0,0.3353190847711431,1
1e-06,1000.0,1.0,1000.0,1,0,1321.637665468962,523.5526943222642,8.692013177313161e-07,0.5336284045652707,1,1,476.4473056777358,1.307986822686839e-07,0.4663715954347293,1
1e-07,0.1,1.0,1000.0,0,0,4075.9033829132577,2551.7859670917064,0.0003999294351311,1708.0514838730212,0,1,-2551.6859670917065,-0.000399829435131,-1707.0514838730212,0
1e-07,0.1,1.0,1000.0,0,0,7327.175357640079,1498.9861992648976,0.0004486689534164,1995.066311112295,0,1,-1498.8861992648976,-0.0004485689534164,-1994.066311112295,0
1e-07,0.1,1.0,1000.0,0,0,7066.846519403021,2081.561008544908,0.0004719707255437,1458.9581844782415,0,1,-2081.461008544908,-0.0004718707255437,-1457.9581844782415,0
0.0,1000.0,1.0,1000.0,0,1,6200.4370967917,961.137878387201,0.0005328442461203,2034.207766262748,4,0,38.862121612799,-0.0005328442461203,-2033.207766262748,0
1e-05,1000.0,1.0,1000.0,0,0,6735.680408994765,1828.586774699933,0.0006257964603469,2565.4722162009966,2,1,-828.5867746999329,-0.0006157964603469,-2564.4722162009966,0
0.0,1000.0,1.0,1000.0,0,1,3966.652694622364,1414.9698599805547,0.0004765623384881,1603.0518452059532,4,0,-414.9698599805547,-0.0004765623384881,-1602.0518452059532,0
1e-07,0.1,1.0,1000.0,0,0,1060.6470834076256,0.0777178508892158,5.1611473502815096e-08,0.5108476880972447,0,1,0.0222821491107841,4.83885264971849e-08,0.4891523119027553,1
1e-05,1000.0,1.0,1000.0,0,0,3654.633186853781,1726.9001072646276,0.0003691392033011,2033.265148452172,2,1,-726.9001072646276,-0.0003591392033011,-2032.265148452172,0
1e-06,1.0,1000.0,1000.0,0,0,3902.246843570439,1878.7587587272703,0.000750234936824,2284.3445988526973,0,1,-1877.7587587272703,-0.000749234936824,-1284.3445988526971,0
1e-06,1.0,1000.0,1000.0,0,0,1129.3897331184646,0.7171286621128579,6.397326140177955e-07,787.4609124657014,0,1,0.2828713378871421,3.602673859822045e-07,212.53908753429857,1
0.0,1000.0,1.0,1000.0,0,1,5880.643296245877,1121.3617671107472,0.0004524938199917,1676.371069704274,4,0,-121.36176711074722,-0.0004524938199917,-1675.371069704274,0
0.0,1000.0,1.0,1000.0,0,1,1183.941081563311,925.6859150785152,0.0,0.2311261570867001,4,0,74.31408492148489,0.0,0.7688738429132999,1
1e-05,1000.0,1.0,1000.0,0,0,4707.759390339121,2996.280522540075,0.0005617435102001,2809.372638086008,2,1,-1996.2805225400748,-0.0005517435102001,-2808.372638086008,0
1e-05,1000.0,1.0,1000.0,0,0,4810.389607256654,2488.016377775481,0.0005366579069799,1427.0252557107915,2,1,-1488.016377775481,-0.0005266579069799,-1426.0252557107915,0
1e-09,1000.0,1.0,1000.0,1,0,6825.1879826237,2289.3303287951644,0.0005007974533186,2370.845278712255,1,1,-1289.3303287951644,-0.0005007964533186,-2369.845278712255,0
1e-06,1000.0,1.0,1000.0,1,0,2847.6770386591184,1603.0336701279712,0.0006693335037606,2348.7926550823786,1,1,-603.0336701279712,-0.0006683335037606,-2347.7926550823786,0
1e-06,1000.0,1.0,1000.0,1,0,6316.490166181675,1370.3031435013183,0.0007688525319886,2412.0256824251965,1,1,-370.3031435013184,-0.0007678525319886,-2411.0256824251965,0
1e-09,1000.0,1.0,1000.0,1,0,1482.0282153581602,2416.449494418289,0.0006665144082625,1609.2688119266306,1,1,-1416.4494944182889,-0.0006665134082625,-1608.2688119266306,0
1e-06,1.0,1000.0,1000.0,0,0,4057.43487813446,1223.3503779802877,0.0005054098281164,1387.0516554485544,0,1,-1222.3503779802877,-0.0005044098281163,-387.0516554485544,0
1e-09,1000.0,1.0,1000.0,1,0,1212.2787373122403,786.2689278117921,3.0513441986497125e-10,0.2543779949995455,1,1,213.73107218820792,6.948655801350287e-10,0.7456220050004545,1
1e-05,1000.0,1.0,1000.0,0,0,5501.853013544847,1971.0602585604647,0.0004565549777731,1991.5648259831764,2,1,-971.0602585604648,-0.000446554977773,-1990.5648259831764,0
1e-07,0.1,1.0,1000.0,0,0,1238.0200985079491,0.0740626453060245,1.7566199187786345e-08,0.7950343449647812,0,1,0.0259373546939754,8.243380081221364e-08,0.2049656550352188,1
0.0,1000.0,1.0,1000.0,0,1,6525.8813745628,3135.5731236430884,0.0006349770753332,2346.70248755035,4,0,-2135.5731236430884,-0.0006349770753332,-2345.70248755035,0
1e-07,0.1,1.0,1000.0,0,0,1038.3942113125906,0.0602108734374076,4.46671262052598e-08,0.2180082063565946,0,1,0.0397891265625923,5.53328737947402e-08,0.7819917936434054,1
0.0,1000.0,1.0,1000.0,0,1,5924.765623282336,2254.456263902965,0.0004999498628635,1167.1291940053384,4,0,-1254.456263902965,-0.0004999498628635,-1166.1291940053384,0
1e-06,1000.0,1.0,1000.0,1,0,4664.934939697409,1569.995849858127,0.000774727456445,2599.2710055106486,1,1,-569.995849858127,-0.000773727456445,-2598.2710055106486,0
0.0,1000.0,1.0,1000.0,0,1,6600.248425362782,2881.350725376545,0.0002582615674097,1222.0373754184095,4,0,-1881.3507253765447,-0.0002582615674097,-1221.0373754184095,0
1e-07,0.1,1.0,1000.0,0,0,3927.437907819913,1745.7448920818936,0.0004846072314278,1514.1215141114133,0,1,-1745.6448920818937,-0.0004845072314278,-1513.1215141114133,0
1e-09,1000.0,1.0,1000.0,1,0,1452.779937243949,601.4322588251205,7.286960327781743e-10,0.111812436140685,1,1,398.56774117487953,2.7130396722182575e-10,0.888187563859315,1
1e-05,1000.0,1.0,1000.0,0,0,8123.987042788147,2769.2820629750267,0.000354549259871,2064.568865728858,2,1,-1769.2820629750267,-0.000344549259871,-2063.568865728858,0
1e-05,1000.0,1.0,1000.0,0,0,4167.389395221053,2363.838977562092,0.0004947230481769,2902.802299956249,2,1,-1363.8389775620922,-0.0004847230481769,-2901.802299956249,0
1e-06,1.0,1000.0,1000.0,0,0,1084.589626567101,0.8431530464921329,8.652899005759032e-07,363.5180468542724,0,1,0.1568469535078671,1.3471009942409678e-07,636.4819531457276,1
1e-05,1000.0,1.0,1000.0,0,0,6771.148356700826,2176.633518447912,0.0007195837853081,2184.312099745244,2,1,-1176.633518447912,-0.0007095837853081,-2183.312099745244,0
1e-05,1000.0,1.0,1000.0,0,0,1390.689782758987,641.1011641258834,7.360066543089032e-06,0.5616239649572686,2,1,358.89883587411657,2.639933456910969e-06,0.4383760350427313,1
0.0,1000.0,1.0,1000.0,0,1,1193.7196016922674,873.5572272589966,0.0,0.4403849247323953,4,0,126.4427727410034,0.0,0.5596150752676047,1
1e-09,1000.0,1.0,1000.0,1,0,1246.8201909742197,545.4510392721442,6.138798133011266e-10,0.862087424937915,1,1,454.54896072785584,3.861201866988735e-10,0.1379125750620849,1
1e-06,1000.0,1.0,1000.0,1,0,4908.479353530161,2993.3360585360106,0.0005558708350897,1681.0304221914903,1,1,-1993.3360585360103,-0.0005548708350896,-1680.0304221914903,0
1e-05,1000.0,1.0,1000.0,0,0,8453.989818857683,2886.7632818976394,0.000264013159213,3150.347308619332,2,1,-1886.7632818976397,-0.0002540131592129,-3149.347308619332,0
1e-06,1000.0,1.0,1000.0,1,0,5338.064768413675,1573.009731056985,0.000757509869656,1925.3958360922263,1,1,-573.009731056985,-0.0007565098696559,-1924.3958360922263,0
0.0,1000.0,1.0,1000.0,0,1,6282.635176239148,2280.384481312703,0.0002026987006364,2121.410491912462,4,0,-1280.384481312703,-0.0002026987006364,-2120.410491912462,0
1e-05,1000.0,1.0,1000.0,0,0,6378.382265171474,2365.1876593546026,0.0004786725479429,1706.4448206911395,2,1,-1365.1876593546026,-0.0004686725479429,-1705.4448206911395,0
