Packet Loss Budget;Latency Budget (μs);Jitter Budget (μs);Data Rate Budget (Gbps);Required Mobility;Required Connectivity;Slice Available Transfer Rate (Gbps);Slice Latency (μs);Slice Packet Loss;Slice Jitter (μs);Slice Type;Slice Handover;Latency_Gap;Packet_Loss_Gap;Jitter_Gap;Rate_Gap;SLA_Respected
1e-09;1000.0;1.0;1000.0;1;0;1386.9775050485725;805.2171257114911;7.104818517908331e-10;0.5376628234510815;1;1;194.78287428850888;2.89518148209167e-10;0.4623371765489185;386.97750504857254;1
0.0;1000.0;1.0;1000.0;0;1;3792.069742715572;2622.762107591705;0.0004984755967345;2368.124386986552;4;0;-1622.762107591705;-0.0004984755967345;-2367.124386986552;2792.069742715572;0
0.0;1000.0;1.0;1000.0;0;1;5515.013455791317;2258.733540036165;0.0004416604382898;2830.1794116438105;4;0;-1258.7335400361649;-0.0004416604382898;-2829.1794116438105;4515.013455791317;0
1e-07;0.1;1.0;1000.0;0;0;5386.361844436979;1319.8487776510472;0.0003060855461485;2291.2312428221817;0;1;-1319.7487776510472;-0.0003059855461485;-2290.2312428221817;4386.361844436979;0
1e-07;0.1;1.0;1000.0;0;0;2540.900431034268;1621.346504312265;0.0002780488524902;2483.224918566706;0;1;-1621.2465043122652;-0.0002779488524902;-2482.224918566706;1540.900431034268;0
1e-07;0.1;1.0;1000.0;0;0;7488.975065653676;2274.9931210826408;0.0002986496726327;2264.7084517406324;0;1;-2274.893121082641;-0.0002985496726327;-2263.7084517406324;6488.975065653676;0
1e-05;1000.0;1.0;1000.0;0;0;3302.756790276472;3598.208241139448;0.0004939316828661;2918.969043732705;2;1;-2598.208241139448;-0.0004839316828661;-2917.969043732705;2302.756790276472;0
1e-05;1000.0;1.0;1000.0;0;1;5882.865068150978;3199.823857644493;0.000865047131626;3210.328442087354;3;1;-2199.823857644493;-0.000855047131626;-3209.328442087354;4882.865068150978;0
1e-07;0.1;1.0;1000.0;0;0;1252.7184190188848;0.05660431996011174;6.845443640211624e-08;0.6167914592498153;0;1;0.043395680039888265;3.154556359788375e-08;0.38320854075018473;252.7184190188848;1
1e-06;1000.0;1.0;1000.0;1;0;1.0;2000.5496705974504;0.0004951326669182;1872.091285819892;1;1;-1000.5496705974504;-0.0004941326669182;-1871.091285819892;-999.0;0
1e-05;1000.0;1.0;1000.0;0;0;5379.160300894985;2992.4333820833444;0.000615413023608;2036.535675406499;2;1;-1992.4333820833444;-0.000605413023608;-2035.535675406499;4379.160300894985;0
1e-05;1000.0;1.0;1000.0;0;1;7729.251296522958;1730.907299651308;0.0003830093108282;1540.2687630707214;3;1;-730.907299651308;-0.0003730093108282;-1539.2687630707214;6729.251296522958;0
0.0;1000.0;1.0;1000.0;0;1;3817.071319977984;1663.1749696065176;0.0007288759792727;1760.2042392454207;4;0;-663.1749696065176;-0.0007288759792727;-1759.2042392454207;2817.071319977984;0
1e-05;1000.0;1.0;1000.0;0;0;1837.6960521290684;1640.8844828926333;0.0004185446493791;1951.1918649220129;2;1;-640.8844828926333;-0.00040854464937909997;-1950.1918649220129;837.6960521290684;0
1e-06;1000.0;1.0;1000.0;1;0;4805.210812112868;2563.2279872292083;0.0007043515022266;2013.389917303156;1;1;-1563.2279872292083;-0.0007033515022266;-2012.389917303156;3805.2108121128676;0
1e-06;1.0;1000.0;1000.0;0;0;1125.5750443933623;0.6582669453170098;2.127818491148922e-07;529.3867724111437;0;1;0.3417330546829902;7.872181508851078e-07;470.61322758885626;125.5750443933623;1
1e-06;1.0;1000.0;1000.0;0;0;1433.309383061402;0.5770756298592573;2.0602586364594116e-07;301.02404107818694;0;1;0.4229243701407427;7.939741363540588e-07;698.9759589218131;433.30938306140206;1
1e-05;1000.0;1.0;1000.0;0;1;3416.774571699929;1868.9392498177083;0.0003985679474129;2037.7356586168444;3;1;-868.9392498177083;-0.00038856794741289996;-2036.7356586168444;2416.774571699929;0
1e-09;1000.0;1.0;1000.0;1;0;1382.0680781043789;804.599079428502;5.633933259426686e-10;0.2368714751984955;1;1;195.40092057149798;4.366066740573315e-10;0.7631285248015045;382.06807810437886;1
1e-05;1000.0;1.0;1000.0;0;1;2297.1610789146803;1791.0739110399466;0.0004814295103775;2244.2812603464104;3;1;-791.0739110399466;-0.00047142951037749996;-2243.2812603464104;1297.1610789146803;0
1e-05;1000.0;1.0;1000.0;0;0;1875.891827276179;2586.602974483385;0.0004154946065198;1175.9729378382156;2;1;-1586.602974483385;-0.0004054946065198;-1174.9729378382156;875.8918272761789;0
0.0;1000.0;1.0;1000.0;0;1;4428.801295921889;616.0533518228997;0.0007650902745842;1986.7588487788864;4;0;383.9466481771003;-0.0007650902745842;-1985.7588487788864;3428.8012959218886;0
0.0;1000.0;1.0;1000.0;0;1;5707.148274993711;1974.6371385879904;0.0001479657053979;3109.287032093684;4;0;-974.6371385879904;-0.0001479657053979;-3108.287032093684;4707.148274993711;0
1e-05;1000.0;1.0;1000.0;0;1;5265.741465006558;1686.7077859461926;0.000752196035956;1836.9373656573064;3;1;-686.7077859461926;-0.000742196035956;-1835.9373656573064;4265.741465006558;0
0.0;1000.0;1.0;1000.0;0;1;1100.5857796596583;622.3419187138248;0.0;0.5880141067731733;4;0;377.65808128617516;0.0;0.41198589322682666;100.58577965965833;1
1e-06;1.0;1000.0;1000.0;0;0;6053.441558263223;917.4532862001184;0.0003515338935882;1248.7926351768183;0;1;-916.4532862001184;-0.00035053389358819995;-248.7926351768183;5053.441558263223;0
1e-05;1000.0;1.0;1000.0;0;1;7180.65859599043;3090.1179688418088;0.0003905885677365;1721.6272088747226;3;1;-2090.1179688418088;-0.00038058856773649997;-1720.6272088747226;6180.65859599043;0
1e-05;1000.0;1.0;1000.0;0;1;5046.564024539514;2111.2398254311884;0.0003140807393558;2438.551687832562;3;1;-1111.2398254311884;-0.0003040807393558;-2437.551687832562;4046.5640245395143;0
1e-07;0.1;1.0;1000.0;0;0;1105.5418850178935;0.0885892084981692;8.902758289100799e-08;0.5546987211947173;0;1;0.011410791501830803;1.0972417108992009e-08;0.4453012788052827;105.54188501789349;1
1e-06;1.0;1000.0;1000.0;0;0;5586.105826172894;2522.8508627777514;0.0003932955939392;2411.818395052421;0;1;-2521.8508627777514;-0.0003922955939392;-1411.8183950524208;4586.105826172894;0
1e-06;1000.0;1.0;1000.0;1;0;5245.991123398845;2176.6076525356966;0.0004794408296578;1947.6514576489176;1;1;-1176.6076525356966;-0.0004784408296578;-1946.6514576489176;4245.991123398845;0
1e-09;1000.0;1.0;1000.0;1;0;5032.553343514081;2010.67757854118;0.000606021648188;1771.2255751422704;1;1;-1010.6775785411801;-0.000606020648188;-1770.2255751422704;4032.5533435140806;0
0.0;1000.0;1.0;1000.0;0;1;5167.672483352152;2443.052310127382;0.0002321676555513;2967.6209668372685;4;0;-1443.052310127382;-0.0002321676555513;-2966.6209668372685;4167.672483352152;0
1e-05;1000.0;1.0;1000.0;0;1;1206.155584289176;778.3423426536763;7.083088028535753e-06;0.8968386029332678;3;1;221.65765734632373;2.916911971464248e-06;0.10316139706673222;206.15558428917598;1
1e-05;1000.0;1.0;1000.0;0;1;7387.688736609231;2336.36191663032;0.0005556998334006;2260.3101834497684;3;1;-1336.3619166303201;-0.0005456998334006;-2259.3101834497684;6387.688736609231;0
1e-06;1000.0;1.0;1000.0;1;0;2155.5883127003804;3508.781516650733;0.000435827003875;2554.9921413095617;1;1;-2508.781516650733;-0.000434827003875;-2553.9921413095617;1155.5883127003804;0
1e-09;1000.0;1.0;1000.0;1;0;5364.826075217186;2771.613552587574;0.0003346540454948;1516.879107505016;1;1;-1771.6135525875738;-0.0003346530454948;-1515.879107505016;4364.826075217186;0
1e-06;1.0;1000.0;1000.0;0;0;5012.158744880118;1578.1661786001043;0.0005000569978962;633.5199855479759;0;1;-1577.1661786001043;-0.0004990569978962;366.4800144520241;4012.1587448801183;0
1e-05;1000.0;1.0;1000.0;0;1;7100.577178845787;1470.85023942737;0.0004795679122365;2199.034157986253;3;1;-470.85023942737007;-0.0004695679122365;-2198.034157986253;6100.577178845787;0
0.0;1000.0;1.0;1000.0;0;1;4940.860776783033;2295.2652895235005;0.0003482667601579;2554.3633095840587;4;0;-1295.2652895235005;-0.0003482667601579;-2553.3633095840587;3940.8607767830326;0
1e-05;1000.0;1.0;1000.0;0;0;1132.4082150257389;738.4977883683721;7.51834434956063e-06;0.8407642790994405;2;1;261.5022116316279;2.4816556504393705e-06;0.15923572090055949;132.40821502573885;1
1e-09;1000.0;1.0;1000.0;1;0;1382.273467544315;761.6716843514013;4.144714434652798e-10;0.8910512505724161;1;1;238.32831564859873;5.855285565347203e-10;0.10894874942758392;382.27346754431505;1
1e-05;1000.0;1.0;1000.0;0;1;6356.093446880404;918.5225434011364;0.0006198312910492;1819.3929884545569;3;1;81.47745659886357;-0.0006098312910492;-1818.3929884545569;5356.093446880404;0
1e-09;1000.0;1.0;1000.0;1;0;2927.5122864721066;2594.249243802025;0.0004671680550014;3470.695883792072;1;1;-1594.249243802025;-0.00046716705500139997;-3469.695883792072;1927.5122864721066;0
0.0;1000.0;1.0;1000.0;0;1;4491.635188951583;1750.997319979581;0.0008066363959148;2170.943077734713;4;0;-750.9973199795811;-0.0008066363959148;-2169.943077734713;3491.6351889515827;0
1e-05;1000.0;1.0;1000.0;0;1;1469.6651506655708;749.7844789652444;6.947700314504344e-06;0.15493706154774023;3;1;250.21552103475562;3.0522996854956566e-06;0.8450629384522598;469.66515066557076;1
0.0;1000.0;1.0;1000.0;0;1;4499.031000574078;2156.695241728019;0.0004015036608318;2389.43535333157;4;0;-1156.695241728019;-0.0004015036608318;-2388.43535333157;3499.0310005740776;0
1e-05;1000.0;1.0;1000.0;0;0;4085.665194044325;1926.4721183452043;0.0006555734688372;2020.7408721002805;2;1;-926.4721183452043;-0.0006455734688372;-2019.7408721002805;3085.665194044325;0
1e-05;1000.0;1.0;1000.0;0;0;6395.206297862922;2328.1028028403853;0.0003248333038987;1811.1382348620944;2;1;-1328.1028028403853;-0.0003148333038987;-1810.1382348620944;5395.206297862922;0
1e-06;1000.0;1.0;1000.0;1;0;4635.677567258143;1562.186860859721;0.0005054937719442;1866.913519299558;1;1;-562.186860859721;-0.0005044937719441999;-1865.913519299558;3635.6775672581434;0
0.0;1000.0;1.0;1000.0;0;1;7486.615919178244;3117.349444723153;0.0001703939487018;2964.16281009442;4;0;-2117.349444723153;-0.0001703939487018;-2963.16281009442;6486.615919178244;0
1e-05;1000.0;1.0;1000.0;0;1;4599.006344826256;3583.230342829508;0.0003215505750722;2504.585990155253;3;1;-2583.230342829508;-0.0003115505750722;-2503.585990155253;3599.0063448262563;0
1e-07;0.1;1.0;1000.0;0;0;3196.076270330438;2487.8461857465086;0.0003443327495569;2246.794110572805;0;1;-2487.7461857465087;-0.0003442327495569;-2245.794110572805;2196.076270330438;0
1e-06;1000.0;1.0;1000.0;1;0;4596.032091315878;2444.8204124890685;0.0004715259772648;735.8342047751346;1;1;-1444.8204124890685;-0.00047052597726479997;-734.8342047751346;3596.0320913158776;0
1e-06;1000.0;1.0;1000.0;1;0;1157.3550730765353;933.5076069408169;4.778014956908207e-07;0.5078659706499307;1;1;66.49239305918309;5.221985043091792e-07;0.49213402935006934;157.3550730765353;1
1e-06;1.0;1000.0;1000.0;0;0;7811.135570743741;1994.17484386614;0.0004546720998225;3410.936263985309;0;1;-1993.17484386614;-0.0004536720998225;-2410.936263985309;6811.135570743741;0
0.0;1000.0;1.0;1000.0;0;1;3925.880226810508;2362.8214672432;0.0004460368653091;1472.06425474041;4;0;-1362.8214672432;-0.0004460368653091;-1471.06425474041;2925.880226810508;0
1e-07;0.1;1.0;1000.0;0;0;1450.8457995312558;0.05669792889563348;5.802007121539841e-08;0.8044462079912633;0;1;0.04330207110436653;4.197992878460158e-08;0.19555379200873668;450.8457995312558;1
0.0;1000.0;1.0;1000.0;0;1;4684.00091274131;3051.926001980325;0.000309475337159;1934.581017711301;4;0;-2051.926001980325;-0.000309475337159;-1933.581017711301;3684.0009127413095;0
1e-06;1.0;1000.0;1000.0;0;0;4258.566689289478;977.002801494877;0.000669723291488;1035.0866421939745;0;1;-976.002801494877;-0.0006687232914879999;-35.08664219397451;3258.566689289478;0
1e-05;1000.0;1.0;1000.0;0;0;6293.139263757267;620.591198188825;0.0005293394387562;1369.6299185885125;2;1;379.40880181117495;-0.0005193394387562;-1368.6299185885125;5293.139263757267;0
1e-05;1000.0;1.0;1000.0;0;1;1299.244912372945;671.6705414308042;8.996397945215373e-06;0.4934344099499769;3;1;328.3294585691958;1.0036020547846278e-06;0.5065655900500231;299.244912372945;1
0.0;1000.0;1.0;1000.0;0;1;5928.94739146709;2519.112632367081;0.0007671297180354;870.6643372017325;4;0;-1519.112632367081;-0.0007671297180354;-869.6643372017325;4928.94739146709;0
1e-06;1.0;1000.0;1000.0;0;0;2642.557887642735;1371.0912420689249;3.75391378958678e-05;2320.4398656520907;0;1;-1370.0912420689249;-3.6539137895867804e-05;-1320.4398656520907;1642.5578876427348;0
1e-09;1000.0;1.0;1000.0;1;0;1499.8142138874368;549.5438411029081;2.955852630350646e-10;0.15991536953515945;1;1;450.4561588970919;7.044147369649354e-10;0.8400846304648406;499.81421388743684;1
1e-05;1000.0;1.0;1000.0;0;1;8624.57753619221;2157.369065133002;0.0002378568618008;3247.153193281572;3;1;-1157.369065133002;-0.0002278568618008;-3246.153193281572;7624.57753619221;0
0.0;1000.0;1.0;1000.0;0;1;1108.9208894819778;657.1752415432767;0.0;0.47956421581372155;4;0;342.8247584567233;0.0;0.5204357841862784;108.92088948197784;1
1e-09;1000.0;1.0;1000.0;1;0;5622.802604840077;1311.1539033541203;0.0006607923219432;1970.998421641796;1;1;-311.1539033541203;-0.0006607913219432;-1969.998421641796;4622.802604840077;0
1e-05;1000.0;1.0;1000.0;0;1;1388.2015387104395;657.602900635088;1.7584532771766271e-06;0.8912222097283491;3;1;342.39709936491204;8.241546722823373e-06;0.10877779027165091;388.20153871043954;1
1e-09;1000.0;1.0;1000.0;1;0;1111.3774238845986;784.4701696541642;3.2874320309093363e-10;0.2447285745097667;1;1;215.52983034583576;6.712567969090664e-10;0.7552714254902333;111.37742388459856;1
1e-06;1000.0;1.0;1000.0;1;0;6722.63802753868;848.8774240872672;0.000477067979673;1928.189426955356;1;1;151.12257591273283;-0.000476067979673;-1927.189426955356;5722.63802753868;0
0.0;1000.0;1.0;1000.0;0;1;2104.467090742317;1677.1313664011457;0.0003660605689493;2709.973245920247;4;0;-677.1313664011457;-0.0003660605689493;-2708.973245920247;1104.467090742317;0
1e-06;1.0;1000.0;1000.0;0;0;1371.6876892250407;0.7395192058869456;3.7928456835593483e-07;260.3241635001646;0;1;0.26048079411305436;6.207154316440651e-07;739.6758364998354;371.6876892250407;1
1e-05;1000.0;1.0;1000.0;0;1;1275.07303441609;783.8693943506787;4.682173966531293e-06;0.8108151449218748;3;1;216.1306056493213;5.317826033468707e-06;0.1891848550781252;275.07303441608997;1
0.0;1000.0;1.0;1000.0;0;1;6478.35816793063;2252.346741075016;0.0008954334276894;2170.603876900347;4;0;-1252.3467410750159;-0.0008954334276894;-2169.603876900347;5478.35816793063;0
1e-05;1000.0;1.0;1000.0;0;1;1296.7970447150476;766.5791638331651;2.5482726080991714e-06;0.7155250238914965;3;1;233.42083616683487;7.451727391900829e-06;0.2844749761085035;296.7970447150476;1
1e-05;1000.0;1.0;1000.0;0;1;1194.1237255005233;617.4554822736444;3.830174252290753e-06;0.37941845158906784;3;1;382.5445177263556;6.169825747709248e-06;0.6205815484109322;194.12372550052328;1
1e-09;1000.0;1.0;1000.0;1;0;4793.861038209092;2046.261268697836;0.000520019094449;2765.6085414569816;1;1;-1046.261268697836;-0.000520018094449;-2764.6085414569816;3793.861038209092;0
1e-09;1000.0;1.0;1000.0;1;0;4216.909735894358;1742.1493752881738;0.0005592312945563;2416.257661283185;1;1;-742.1493752881738;-0.0005592302945563;-2415.257661283185;3216.909735894358;0
1e-07;0.1;1.0;1000.0;0;0;3381.7973800404725;735.8161351141124;0.0004579176005807;1094.5637310756008;0;1;-735.7161351141124;-0.0004578176005807;-1093.5637310756008;2381.7973800404725;0
0.0;1000.0;1.0;1000.0;0;1;1433.6050813021575;859.5472780209342;0.0;0.6781790585574679;4;0;140.4527219790658;0.0;0.32182094144253215;433.6050813021575;1
1e-05;1000.0;1.0;1000.0;0;0;5352.067250220605;2036.8301574869904;0.0005640456613069;1920.9093230966096;2;1;-1036.8301574869904;-0.0005540456613068999;-1919.9093230966096;4352.067250220605;0
0.0;1000.0;1.0;1000.0;0;1;6405.236344778048;1116.8958895726364;0.0003339668863412;2958.293795346399;4;0;-116.8958895726364;-0.0003339668863412;-2957.293795346399;5405.236344778048;0
1e-05;1000.0;1.0;1000.0;0;0;3698.493056666994;1338.6074802592143;0.00016612724637;1846.90091592244;2;1;-338.6074802592143;-0.00015612724637;-1845.90091592244;2698.493056666994;0
1e-05;1000.0;1.0;1000.0;0;1;1317.4211710531335;830.4956685064483;7.283426193199983e-06;0.11369889758851928;3;1;169.50433149355172;2.716573806800018e-06;0.8863011024114807;317.42117105313355;1
1e-07;0.1;1.0;1000.0;0;0;5828.116738242003;1740.0994401366156;0.0003625161124877;1513.8829115863834;0;1;-1739.9994401366157;-0.0003624161124877;-1512.8829115863834;4828.116738242003;0
1e-05;1000.0;1.0;1000.0;0;1;1205.087331279096;2029.1770076059352;0.000451633181895;3169.022499602822;3;1;-1029.1770076059352;-0.00044163318189499996;-3168.022499602822;205.0873312790959;0
1e-05;1000.0;1.0;1000.0;0;0;786.2151896579635;2368.5768798043523;0.0002220404115144;1317.6393811745725;2;1;-1368.5768798043523;-0.0002120404115144;-1316.6393811745725;-213.7848103420365;0
1e-05;1000.0;1.0;1000.0;0;1;1083.7979128070754;899.2339285161072;5.8093876338616385e-06;0.429419704815165;3;1;100.7660714838928;4.190612366138362e-06;0.570580295184835;83.79791280707536;1
1e-09;1000.0;1.0;1000.0;1;0;1104.7370979667153;936.4314581683346;4.93165663706266e-10;0.369378517806363;1;1;63.56854183166536;5.06834336293734e-10;0.630621482193637;104.73709796671528;1
0.0;1000.0;1.0;1000.0;0;1;5322.197951445867;1512.1350146614325;0.0005711588862577;1627.7171124286958;4;0;-512.1350146614325;-0.0005711588862577;-1626.7171124286958;4322.197951445867;0
1e-05;1000.0;1.0;1000.0;0;0;1161.4062050130467;685.7562290422536;8.967928321895497e-06;0.10159065208605611;2;1;314.2437709577464;1.0320716781045033e-06;0.8984093479139439;161.4062050130467;1
0.0;1000.0;1.0;1000.0;0;1;6725.545584162506;1725.6082772847874;0.0005332576304335;1402.8548830875873;4;0;-725.6082772847874;-0.0005332576304335;-1401.8548830875873;5725.545584162506;0
0.0;1000.0;1.0;1000.0;0;1;4267.297737333053;1470.8047938906195;0.0006714662929848;1067.7607469278298;4;0;-470.8047938906195;-0.0006714662929848;-1066.7607469278298;3267.297737333053;0
1e-09;1000.0;1.0;1000.0;1;0;4358.386181503072;1414.6996975422044;0.0003037344482683;1164.526823485179;1;1;-414.6996975422044;-0.00030373344826829996;-1163.526823485179;3358.3861815030723;0
0.0;1000.0;1.0;1000.0;0;1;1177.1294534628848;729.2903758314443;0.0;0.18410067111775597;4;0;270.7096241685557;0.0;0.815899328882244;177.12945346288484;1
1e-05;1000.0;1.0;1000.0;0;0;6035.565462672391;2899.818795041846;0.0003503402966153;937.345448251218;2;1;-1899.818795041846;-0.0003403402966153;-936.345448251218;5035.565462672391;0
1e-05;1000.0;1.0;1000.0;0;0;6109.546543288925;1214.6322719685052;0.0006101607186985;1506.491823004767;2;1;-214.63227196850517;-0.0006001607186985;-1505.491823004767;5109.546543288925;0
1e-06;1.0;1000.0;1000.0;0;0;7130.681832299337;1874.4977804146904;0.0008036831931245;1100.2347767728425;0;1;-1873.4977804146904;-0.0008026831931245;-100.23477677284245;6130.681832299337;0
1e-06;1.0;1000.0;1000.0;0;0;1224.049389070408;0.7858605368442575;5.723085503885317e-07;865.7945212407749;0;1;0.2141394631557425;4.2769144961146827e-07;134.20547875922512;224.0493890704081;1
1e-05;1000.0;1.0;1000.0;0;0;8723.065164750193;3319.542795823989;0.0003799728934039;1808.0067993732764;2;1;-2319.542795823989;-0.0003699728934039;-1807.0067993732764;7723.065164750193;0
1e-09;1000.0;1.0;1000.0;1;0;1264.3082061885013;718.0359145131582;6.207262758426835e-10;0.44856791335134605;1;1;281.9640854868418;3.792737241573166e-10;0.551432086648654;264.30820618850134;1
1e-09;1000.0;1.0;1000.0;1;0;4919.912545676043;1862.6051021840176;0.0004044543040006;2949.350952505952;1;1;-862.6051021840176;-0.00040445330400059996;-2948.350952505952;3919.912545676043;0
1e-05;1000.0;1.0;1000.0;0;1;1155.609393978492;764.8662606797972;1.1825548609817426e-06;0.16911173525100553;3;1;235.13373932020284;8.817445139018259e-06;0.8308882647489945;155.6093939784921;1
0.0;1000.0;1.0;1000.0;0;1;3482.672159364244;2752.8371065411698;0.000615344002351;2473.383452835591;4;0;-1752.8371065411698;-0.000615344002351;-2472.383452835591;2482.672159364244;0
0.0;1000.0;1.0;1000.0;0;1;1144.9470808594392;733.4808861754487;0.0;0.8273690938421712;4;0;266.51911382455125;0.0;0.17263090615782883;144.9470808594392;1
0.0;1000.0;1.0;1000.0;0;1;1368.9799699483451;529.1473409953791;0.0;0.50366621708815;4;0;470.85265900462093;0.0;0.49633378291185004;368.9799699483451;1
1e-07;0.1;1.0;1000.0;0;0;7460.57109918632;1861.545290560764;0.0005109663478524;2040.567950271165;0;1;-1861.445290560764;-0.0005108663478524;-2039.567950271165;6460.57109918632;0
0.0;1000.0;1.0;1000.0;0;1;5342.315929616537;3344.736004153968;0.000527830256608;2874.0537570232814;4;0;-2344.736004153968;-0.000527830256608;-2873.0537570232814;4342.315929616537;0
1e-06;1000.0;1.0;1000.0;1;0;6739.971120897342;3242.5636431604985;0.0004680423756141;3271.7319103558666;1;1;-2242.5636431604985;-0.00046704237561409997;-3270.7319103558666;5739.971120897342;0
1e-05;1000.0;1.0;1000.0;0;1;1210.1942865562432;804.9835123053152;2.353351626908599e-06;0.82104074279026;3;1;195.01648769468477;7.646648373091401e-06;0.17895925720974004;210.19428655624324;1
1e-05;1000.0;1.0;1000.0;0;0;1390.5969206372235;927.961765303347;6.9139471646018774e-06;0.56727100937918;2;1;72.03823469665303;3.0860528353981234e-06;0.43272899062082004;390.59692063722355;1
1e-09;1000.0;1.0;1000.0;1;0;3744.360553597112;1234.047630819725;0.0003782279494628;2479.63864303137;1;1;-234.0476308197251;-0.0003782269494628;-2478.63864303137;2744.360553597112;0
1e-05;1000.0;1.0;1000.0;0;0;3564.884979737494;2029.867359529481;0.0004986367777042;1436.273926881472;2;1;-1029.867359529481;-0.0004886367777042;-1435.273926881472;2564.884979737494;0
1e-07;0.1;1.0;1000.0;0;0;3737.8113055033855;2805.443970690439;0.0008513478218607;2929.051533357808;0;1;-2805.343970690439;-0.0008512478218607;-2928.051533357808;2737.8113055033855;0
1e-05;1000.0;1.0;1000.0;0;0;7691.659473585348;712.4675363875334;0.0003093305823474;1386.456215631302;2;1;287.5324636124666;-0.00029933058234739995;-1385.456215631302;6691.659473585348;0
0.0;1000.0;1.0;1000.0;0;1;1048.640248343709;657.9905601563754;0.0;0.8115507240906792;4;0;342.0094398436246;0.0;0.1884492759093208;48.64024834370889;1
1e-05;1000.0;1.0;1000.0;0;1;7401.8914550447535;2458.798193027564;0.000284354747853;2763.653416577389;3;1;-1458.7981930275641;-0.000274354747853;-2762.653416577389;6401.8914550447535;0
1e-06;1.0;1000.0;1000.0;0;0;5666.565407390599;2460.6446962776995;0.0001536272300324;2008.8270222552724;0;1;-2459.6446962776995;-0.0001526272300324;-1008.8270222552724;4666.565407390599;0
1e-06;1000.0;1.0;1000.0;1;0;3533.1527792985407;1564.4504397808769;0.0007309048894218;2500.2623138973554;1;1;-564.4504397808769;-0.0007299048894218;-2499.2623138973554;2533.1527792985407;0
1e-09;1000.0;1.0;1000.0;1;0;6005.934906204681;1785.246785947959;0.0005883612088819;2558.8222351973805;1;1;-785.2467859479591;-0.0005883602088819;-2557.8222351973805;5005.934906204681;0
1e-07;0.1;1.0;1000.0;0;0;7116.523912355728;1586.339773520158;0.0007258816289373;1221.0131883498657;0;1;-1586.239773520158;-0.0007257816289373;-1220.0131883498657;6116.523912355728;0
1e-09;1000.0;1.0;1000.0;1;0;6066.645798271739;3326.055970862374;0.0001864004469331;2048.780043273173;1;1;-2326.055970862374;-0.0001863994469331;-2047.7800432731729;5066.645798271739;0
1e-06;1000.0;1.0;1000.0;1;0;2806.068533562699;3038.531317232212;0.0006053396406206;1478.8642465272994;1;1;-2038.5313172322121;-0.0006043396406205999;-1477.8642465272994;1806.068533562699;0
1e-09;1000.0;1.0;1000.0;1;0;2543.6743574174625;2248.464836010345;0.0008563642533852;690.1290999103861;1;1;-1248.4648360103452;-0.0008563632533851999;-689.1290999103861;1543.6743574174625;0
0.0;1000.0;1.0;1000.0;0;1;6061.052545258346;2022.2120263472;0.0006598404777563;1933.5596805437176;4;0;-1022.2120263472;-0.0006598404777563;-1932.5596805437176;5061.052545258346;0
1e-09;1000.0;1.0;1000.0;1;0;4479.685753563901;1994.6895059782628;0.0005942260914884;1543.5053576979226;1;1;-994.6895059782628;-0.0005942250914884;-1542.5053576979226;3479.685753563901;0
1e-06;1.0;1000.0;1000.0;0;0;1086.866748307094;0.7185650106272141;7.125879474321534e-07;667.7949354400806;0;1;0.2814349893727859;2.8741205256784653e-07;332.2050645599194;86.86674830709399;1
1e-05;1000.0;1.0;1000.0;0;1;3794.79689949341;747.2249448711123;0.0007430203230258;2755.5828827021965;3;1;252.77505512888774;-0.0007330203230257999;-2754.5828827021965;2794.79689949341;0
1e-05;1000.0;1.0;1000.0;0;1;5211.711579484648;2026.7960401749183;0.0003926039336481;1511.0186781195964;3;1;-1026.7960401749183;-0.0003826039336481;-1510.0186781195964;4211.711579484648;0
1e-05;1000.0;1.0;1000.0;0;0;3166.8771029566515;3351.7558764965524;0.0005840662617316;1252.2136819435964;2;1;-2351.7558764965524;-0.0005740662617316;-1251.2136819435964;2166.8771029566515;0
1e-05;1000.0;1.0;1000.0;0;0;5412.329478109339;2195.5814256910435;0.0003269005118152;1953.292527996821;2;1;-1195.5814256910435;-0.0003169005118152;-1952.292527996821;4412.329478109339;0
0.0;1000.0;1.0;1000.0;0;1;6214.285651513867;1587.910355858002;0.000483965973217;2202.356967897486;4;0;-587.910355858002;-0.000483965973217;-2201.356967897486;5214.285651513867;0
1e-06;1000.0;1.0;1000.0;1;0;6306.610723455677;2172.7342421595918;0.0006627708612102;2345.6640328223707;1;1;-1172.7342421595918;-0.0006617708612101999;-2344.6640328223707;5306.610723455677;0
1e-07;0.1;1.0;1000.0;0;0;2822.9072384198503;1852.977691555252;0.0006505966659106;3357.469934644196;0;1;-1852.877691555252;-0.0006504966659106001;-3356.469934644196;1822.9072384198503;0
1e-05;1000.0;1.0;1000.0;0;1;5782.008511526351;1336.1589528466693;0.0005029052527848;2779.0543399832463;3;1;-336.1589528466693;-0.0004929052527848;-2778.0543399832463;4782.008511526351;0
1e-05;1000.0;1.0;1000.0;0;0;1258.6996257549545;550.6397122716418;1.0133228798044024e-06;0.555282279906414;2;1;449.36028772835823;8.986677120195598e-06;0.444717720093586;258.69962575495447;1
1e-09;1000.0;1.0;1000.0;1;0;1126.266033770928;662.3637845350379;8.882516721050657e-10;0.20270142932205637;1;1;337.6362154649621;1.1174832789493438e-10;0.7972985706779436;126.26603377092806;1
0.0;1000.0;1.0;1000.0;0;1;6593.8225293521855;1025.8311932763286;0.000690946317645;2576.034328280547;4;0;-25.831193276328577;-0.000690946317645;-2575.034328280547;5593.8225293521855;0
